ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
65403J30MN,25,F,437557,363,1
65404O71QH,26,M,126303,232,0
65405E07UU,42,M,177972,321,1
65406J30JB,40,F,292752,493,1
65410X19MH,38,M,206429,337,0
65412V61VG,48,M,144163,358,0
65414D18FJ,35,M,113690,788,1
65418H37AQ,52,F,386672,292,1
65421P34YK,34,F,390800,196,1
65427D25OK,54,M,182805,824,1
65428E20RV,55,M,207151,458,1
65432M50QI,34,F,430243,304,0
65435G91GO,30,M,140741,957,1
65444V27YU,49,M,615291,1005,1
65445G25HY,51,M,259929,559,1
65447K98VR,49,F,764795,467,1
65451Q15YE,53,F,151792,466,1
65452H38XG,50,M,308583,134,1
65452M31ZG,45,M,535456,632,1
65457S01VY,60,F,430112,45,0
65458Z42WM,37,M,618333,927,1
65460A55JG,64,F,82299,298,0
65460F74DO,35,F,482712,295,1
65467M62ZX,26,F,322436,247,1
65468A87HP,58,F,510331,701,1
65468R43DV,63,F,146859,258,0
65470U22QY,31,M,180135,174,1
65471P81PV,46,M,289789,431,1
65472H62KV,33,M,164034,452,1
65473R90RZ,43,M,380530,334,1
65475G74XU,37,M,499196,280,0
65479J24UF,25,F,349823,274,0
65481Q12MJ,40,F,630037,314,0
65485I65TU,28,F,377256,248,1
65486V12RH,34,F,424320,442,1
65495R71FP,62,F,383669,442,1
65495S98IE,33,F,302524,215,1
65502X00OA,30,F,230323,358,0
65504E37JG,63,F,300371,200,0
65516Z75UI,40,M,349405,396,0
65518F05XE,30,M,281432,355,1
65518K76LC,38,M,193928,285,0
65518W46KR,36,M,126025,419,0
65521Q13WX,45,F,284027,446,1
65522D91FA,41,F,281917,330,1
65523M26QE,60,M,477632,311,1
65524O72LL,52,M,197081,275,1
65524X18IJ,33,M,185468,213,1
65526A16OW,35,F,452797,201,1
65526F25MF,26,F,426783,229,0
65529F90DO,62,F,199736,468,1
65530B33PN,46,M,708864,159,1
65531A47SL,43,F,361864,64,0
65531F22TJ,63,F,166232,241,1
65535M56AQ,25,M,209183,477,1
65535N81XJ,45,M,601275,1014,1
65539F98JT,46,M,130928,486,0
65543T17ZA,42,M,234505,418,1
65560E44GS,46,M,471523,259,1
65563L83HD,57,F,530795,419,0
65564L54SR,35,M,171227,281,0
65564Q79RA,51,M,126137,323,1
65573J78QO,37,M,275984,487,1
65582A81PD,61,M,588709,409,1
65582R08HD,44,M,142096,403,1
65588Z32DZ,29,M,103036,358,0
65591Q56EJ,47,M,205186,317,0
65593M00YE,27,F,273677,38,0
65600L98LL,47,F,481907,372,1
65600M30IP,38,M,227833,465,0
65603J74UO,32,M,120200,242,0
65606S70VP,54,M,143059,849,1
65608M07WO,26,M,214875,375,1
65610S52AL,28,F,436180,332,0
65620G10GS,42,M,711285,202,1
65626U99LM,53,M,393476,335,0
65627F59SI,25,M,140943,347,0
65628L81OG,34,F,352857,353,0
65632X28QH,46,M,134351,422,0
65633M94OV,37,F,748997,228,1
65637L58SZ,47,M,562717,376,1
65643C95XI,59,F,360349,476,1
65643H36SQ,53,F,80880,462,0
65648X79RK,59,F,361248,474,1
65651D60OI,38,M,138558,357,0
65652F85CS,47,M,339376,371,1
65652I74QF,25,M,286929,1,0
65653C09LZ,32,M,252248,11,1
65653V00NF,62,M,604244,464,1
65658I33YC,29,F,312805,317,1
65659D45EX,52,M,745775,334,1
65661G13TM,50,M,258745,407,1
65663K62QJ,34,F,453972,329,0
65663M55GL,40,F,603200,597,1
65664R79YZ,60,M,463949,407,1
65664S69MJ,64,M,303128,516,1
65665P39MX,58,F,479520,386,1
65665Q84EQ,25,M,184882,352,1
65665T17LW,49,M,680467,441,0
65667P39FX,25,M,145431,524,1
65668C47VI,50,M,162621,425,0
65669E64TS,38,M,204388,489,1
65676N99PS,63,F,277531,134,1
65678S31IC,52,F,491472,109,0
65682W13HR,59,M,598277,111,0
65685O29FN,60,F,81696,206,0
65697M69ZZ,63,F,189643,779,1
65699M09SZ,46,M,116493,83,0
65699Y64TX,34,M,236075,270,1
65704N02IS,26,F,269883,342,1
65710E30JS,65,M,127631,804,0
65712C52NQ,32,F,157144,455,1
65715U97JU,64,F,525101,262,1
65715X15YU,31,M,207537,323,0
65715Z33HO,43,F,670072,122,0
65718X89CZ,27,M,139742,419,0
65722A35DJ,33,F,428283,328,1
65723Q96SB,34,M,210100,341,1
65731W03PZ,55,M,596174,355,0
65735H13FL,64,M,269853,461,1
65744H94EH,36,M,373814,460,1
65744M13LV,32,M,116755,320,0
65750C59LN,31,M,247450,299,0
65751C67HQ,35,M,220513,309,1
65759F27EC,40,M,452469,289,1
65763T24CS,58,M,118481,466,1
65764A52IW,46,M,637147,220,0
65767D58ZG,26,M,144122,344,0
65767T31BY,53,M,710127,311,0
65776Q04JP,47,M,455248,380,1
65781D26PH,30,F,307093,242,1
65782S86IT,43,F,610285,320,0
65783V49EP,49,M,493811,444,1
65788P79LV,61,F,215640,282,1
65790O46YH,51,M,243582,267,1
65790R14ON,49,F,649976,525,1
65791W98HA,27,F,339649,491,1
65793V02MM,49,M,399076,347,1
65794Q02BY,34,F,138325,371,0
65795V31RD,34,M,135013,797,0
65796B07LB,38,F,402645,163,0
65798K37GI,63,M,697495,291,1
65801E93ZB,25,F,280736,220,1
65801G84UX,32,M,226598,258,0
65804X95TZ,44,F,452976,900,1
65807G50DW,52,F,306835,326,0
65807S44CN,35,F,457434,252,1
65810O68PW,40,F,356051,498,1
65810R64UY,38,M,406946,428,1
65813P48NI,29,M,284059,90,1
65816K08EI,32,F,430877,202,0
65822T73QK,43,M,163793,328,1
65823G23OL,58,M,326516,207,1
65824Y62JO,36,M,215970,331,1
65826M37VW,41,M,129404,480,0
65828C21WB,46,M,776101,117,0
65828Q95VR,29,M,210313,377,1
65829Q47RY,46,M,145885,209,0
65829S25EJ,40,M,500680,61,0
65831B03PA,49,M,754216,443,1
65831H66TA,57,F,387765,226,1
65833T54DJ,63,F,383667,266,1
65834P44FL,26,F,430363,317,0
65835P64LA,61,F,514053,498,1
65838F50TG,33,F,134789,382,1
65838S34SJ,45,M,444139,67,1
65838Z56NR,58,M,457049,838,1
65839H54WS,31,F,308545,356,0
65840Q32JF,43,M,727253,226,0
65845Y69OL,62,M,243304,412,1
65847T97RW,60,F,350096,399,0
65850K86RR,57,M,491103,413,1
65851Q59JH,55,F,248744,270,0
65852B43ZP,35,F,198237,236,1
65853Z15BB,25,F,306684,217,0
65858X61RA,51,M,149565,855,0
65863V86WT,42,F,623197,309,1
65865U71WI,57,F,413643,161,0
65866L01SB,37,F,380157,584,0
65867E45XQ,55,F,367707,260,0
65867V93CR,65,M,512573,119,0
65874U65DD,58,F,266064,224,0
65879C20EZ,41,M,785957,455,1
65879W24VB,64,F,189451,659,1
65883F77ID,30,F,154827,350,1
65887I76KZ,35,M,201351,436,0
65888U12TQ,36,M,395114,276,0
65891E83YM,61,F,239925,323,0
65891V88GJ,59,F,386371,130,0
65892P56YI,45,M,471745,393,1
65896N21YA,35,M,256430,462,1
65899B65LH,43,F,357707,265,1
65903R87ZM,43,F,449832,219,1
65904V16HT,25,M,242916,491,1
65910S19KS,34,M,206302,279,0
65918E36XM,62,M,268145,301,0
65921J56PR,47,M,631677,292,0
65923J38EB,30,F,252069,376,0
65924R47TO,54,M,266438,227,0
65926L09ZO,35,F,335163,344,1
65926O32WI,27,M,199797,38,0
65927Z83OS,40,F,270157,425,1
65929Y04QA,38,F,328333,239,1
65931U01JU,59,F,349440,385,1
65932A50IH,33,M,272396,178,0
65932W78SQ,31,M,249037,353,1
65936P31HP,26,F,381987,440,1
65937I28UF,42,M,356067,359,0
65941L36JP,27,M,113046,317,0
65941U76EO,60,M,746972,219,1
65944C25WX,35,F,451501,213,1
65952U77KT,64,F,274296,509,1
65956R65KF,58,F,512299,790,1
65957C65ZA,48,M,140125,346,1
65957E82ZZ,41,M,400670,211,0
65957P45NZ,56,F,219923,317,0
65957Y96AP,28,M,153725,44,0
65958B24VU,27,M,278286,102,0
65959N36IF,65,M,222093,930,0
65963E15ER,43,M,361259,309,0
65969S98ZC,35,M,197274,233,1
65972D96EF,27,F,291272,370,1
65972G52CT,43,F,391181,209,0
65974H43PT,61,M,603296,278,1
65974K39CR,28,M,295286,633,0
65975R53SK,44,M,381240,204,1
65976G96WV,54,M,609752,427,1
65978Q01HV,31,F,406952,492,0
65978X43RI,49,F,546536,394,1
65979G41JT,54,M,241723,980,1
65979J28VG,45,M,551285,357,1
65981X10YW,61,M,778522,996,1
65984A51PC,37,M,330480,281,0
65984Z56HB,40,F,544064,488,1
65985C64RR,32,F,314110,45,1
65986B25NX,26,F,342835,430,1
65987N89SK,26,F,288301,257,0
65988W28DC,37,M,722883,336,1
65988X11BG,47,F,422997,472,1
65994T71GM,57,F,323421,322,1
65995J38IW,50,M,171756,264,1
65997X38BU,26,F,245443,313,1
66000J05IF,59,F,265251,349,1
66006P48LK,33,F,453699,429,0
66009R26CP,39,F,764589,251,1
66009R76YA,29,F,426312,438,1
66014R18FJ,40,F,426453,973,1
66015L24PW,42,F,294427,213,0
66017L70GQ,27,F,383568,454,1
66018N59GJ,50,F,608712,318,1
66019B61VY,36,M,350040,363,1
66022V56IQ,28,F,157936,447,1
66033R67UH,39,F,525053,233,0
66034S26GH,30,F,441957,32,1
66036T23QW,59,F,408435,403,1
66039B27ZL,52,M,631015,477,1
66039G43SA,45,M,322657,471,1
66043D30MZ,37,F,366539,734,1
66043E30NT,30,M,234405,360,0
66048P71JR,31,M,117707,279,0
66049W81IK,29,F,284728,319,1
66054Y95EJ,57,M,677305,643,1
66055W87GG,40,M,326513,430,1
66058X08EZ,42,M,618859,293,0
66060D09BW,40,M,544163,412,1
66065Y27VY,33,F,443459,331,1
66066K15JP,40,F,517032,420,0
66069X08BS,34,M,152308,495,1
66075X43MC,52,F,432979,366,0
66077L37OL,32,F,301587,332,1
66078I87GC,30,F,452195,267,0
66078W13LQ,32,M,209522,458,1
66080U34IZ,27,M,294109,223,1
66082P56LQ,61,M,442318,297,0
66087M08NF,57,F,401795,61,0
66088Q31KP,44,M,230195,483,1
66088V70YZ,37,M,710309,409,1
66089R41WP,35,F,421246,304,1
66090J41DN,29,F,446597,398,1
66098J76EZ,40,M,112721,357,1
66101R74VC,47,M,372764,399,1
66107L16DE,57,F,97821,365,0
66109U13GV,29,M,138468,44,0
66110A50JA,51,M,168994,316,1
66118E95SX,50,M,276346,304,1
66127J01NS,46,M,179129,290,0
66128B93RD,32,M,258455,190,0
66130T12SU,49,F,339549,782,1
66132E25RM,48,M,240655,388,1
66132Z48LD,64,M,212911,462,1
66134Z43AJ,34,F,356856,127,0
66137C17UP,28,M,287958,426,0
66138J51UE,33,F,149899,304,0
66141E01YA,54,M,199360,318,1
66144X56LA,37,F,283011,63,0
66146T29RH,30,M,290626,352,1
66154D18RF,52,F,224651,614,1
66158Q65NG,32,F,472653,360,1
66161U88LF,58,F,513381,295,1
66163N41QK,26,F,380755,197,0
66169R22IH,61,F,369587,201,1
66170D65JY,53,M,438165,307,0
66173V90UJ,35,M,291501,404,1
66181Y69YL,48,M,209439,266,1
66184F11FP,55,M,355164,265,1
66197D41CP,33,F,429787,244,0
66198V61GE,62,M,523986,100,1
66203X28WL,34,M,203827,300,1
66206C59GW,49,M,237231,350,1
66206K41GD,39,M,301630,365,1
66214L38DL,63,M,662618,142,1
66215O85OI,32,M,149229,387,1
66224H21NI,30,M,159330,277,0
66225R21YF,41,M,133323,324,0
66231V39YE,34,F,369139,313,1
66232A89PG,25,M,180044,353,0
66232J78WR,59,M,160814,460,1
66232S09IT,60,M,654237,114,0
66235P41QS,30,M,250497,40,1
66237F34OY,38,M,365832,269,0
66241K22CQ,28,M,130319,449,1
66241Z85UI,42,M,270393,418,1
66245E48IQ,33,M,111671,496,1
66248X00WQ,33,M,203684,391,1
66249Q30FD,36,M,123420,245,0
66249U00QU,46,M,245582,413,1
66251C68WS,55,M,344289,302,1
66251N10JE,44,F,311824,274,1
66251X39SP,62,F,200608,483,1
66252B99KT,31,M,114859,177,0
66252O06EU,57,F,527816,215,0
66254W85OR,32,M,281587,16,0
66257R13MS,43,M,209066,256,0
66262H24II,27,M,167407,961,1
66264H88YI,62,M,120169,78,0
66266J29YE,36,F,347197,270,0
66268N88VQ,34,M,160586,296,1
66277W03PY,41,M,213265,434,1
66281Q98XU,27,M,144731,311,0
66284I27CC,46,F,556832,202,0
66284L56CF,51,F,503936,461,1
66286R96WM,58,F,397421,227,1
66287B88UD,49,M,198089,255,0
66290R83NO,37,M,410086,276,1
66298E66ZU,58,M,505248,24,0
66302P75SI,59,M,433812,24,1
66307P00RD,37,M,469577,353,0
66308K48GZ,54,F,437667,35,1
66312O15EA,57,M,262292,44,0
66316H68EJ,31,F,446227,372,1
66317O90VC,57,M,481741,87,0
66324U64VD,55,F,392611,389,0
66325E22PJ,55,M,600659,111,0
66328R23YD,35,F,290691,425,1
66331N72FR,63,F,424789,515,1
66334W59PK,39,F,371235,383,1
66338R42GQ,37,M,311946,388,1
66339O80GW,65,M,443714,196,1
66341B74UW,43,M,357171,476,1
66342Z50CD,50,M,327820,382,1
66343Q66BG,33,F,168315,425,1
66344V41LT,34,M,281516,545,1
66349A31EX,52,F,106304,232,0
66350V87SK,42,M,508461,541,1
66357P48JL,26,F,376541,249,1
66364K69FW,41,F,632315,494,1
66373V33JJ,32,M,173737,280,0
66377B62QF,55,M,420133,409,1
66377P83UK,55,M,325491,982,1
66378Y79OY,28,F,259885,290,1
66382B23ET,47,F,435595,132,0
66383Z33MB,53,M,481337,956,1
66384R03DO,28,M,119474,352,0
66384V96MJ,59,F,517469,473,1
66385P78HE,28,M,246782,790,0
66386X44RF,55,M,648930,594,1
66387K61IQ,34,F,318811,249,1
66397K54TU,36,F,354213,357,0
66402E49LX,48,F,323845,367,1
66402Q61YJ,59,F,254477,487,1
66404C33YD,65,M,279057,313,1
66407F51SF,31,F,384061,417,1
66410Q57SQ,40,M,194142,302,0
66413F37SI,64,M,369377,116,1
66414T04AD,56,M,260012,199,0
66416I18PY,51,F,164152,397,1
66418Y86OK,31,M,280551,398,1
66421F82HT,45,F,714456,181,0
66435D68VP,42,M,279480,459,1
66435Z73RL,55,F,270501,381,1
66436T32VB,29,M,115642,171,0
66441I84QU,39,M,703989,229,1
66446W34HK,37,F,316333,263,0
66454Y32AP,45,M,241924,299,0
66455X89PX,51,F,360883,250,1
66456F39YX,64,M,258790,738,1
66456J07TX,29,F,348910,485,1
66459D33RP,49,F,327144,142,0
66463D20HE,28,M,187898,409,1
66465D58BO,39,F,581723,395,1
66467R49FO,27,F,194483,265,1
66468E52WE,60,M,551394,896,1
66468J69JD,56,F,169803,359,1
66470I41PJ,36,M,636181,441,1
66470K09SR,30,M,148187,909,1
66474L23JJ,55,M,550986,661,1
66474M21UT,31,M,283157,286,0
66475C18VS,62,M,387558,350,0
66477L20CW,31,F,469669,73,1
66479P55CW,45,F,516581,320,0
66479Z17HV,39,M,329675,394,1
66481G29IA,57,M,535913,468,1
66481X16IT,55,M,317352,642,1
66487F42QH,42,M,485658,462,1
66491K84HH,46,M,458732,183,1
66492X15YT,62,M,544855,326,0
66495U09WJ,50,F,371739,339,0
66503S31UL,30,M,155579,388,0
66504T45MJ,55,F,157840,295,0
66505P66RP,57,F,381312,381,1
66506Q07AA,48,M,107600,405,1
66509B89VI,46,M,792075,742,1
66510F41HV,47,M,306928,424,1
66518H04PO,37,F,410493,277,0
66519Q98AP,63,M,105762,292,0
66520B93HY,30,F,321251,485,1
66522F23MM,63,M,602817,254,0
66523O18MV,61,M,234686,297,1
66526B59ZI,63,F,309925,229,1
66528U67SL,64,F,220869,708,0
66529F00BP,53,M,316305,58,1
66532X96EE,57,M,523883,286,1
66535G73DV,35,M,265029,28,1
66536D69QM,36,M,541712,526,1
66538L02BW,40,M,430780,374,1
66539X36XJ,29,M,165234,255,0
66540J96UI,42,M,120414,131,0
66547X47GU,31,F,195155,206,1
66552I70JU,53,M,319272,220,0
66552M93TA,62,F,156480,210,0
66566M69CW,43,M,408633,397,1
66569U26AI,37,M,738269,145,0
66572F73HV,65,M,490422,269,1
66580D12EH,25,F,333082,296,1
66580D88PW,56,F,317048,343,1
66583R55BC,64,M,87804,637,0
66587A77PY,53,F,396829,649,1
66587I32KQ,42,M,322166,296,1
66594I81WP,38,M,193110,349,0
66601Z58DL,65,M,359048,286,1
66605L04HN,47,M,222064,262,1
66608B00HK,27,F,490992,209,0
66611E84FE,52,F,169736,482,1
66611H73TK,25,F,460371,445,1
66612F65MI,36,M,793376,998,1
66612P91ZI,39,M,280293,283,0
66612Z61ZM,47,M,135903,403,0
66613P04JN,57,F,510373,538,1
66614V10DV,41,M,251124,184,0
66623E15QM,53,M,468625,217,1
66623N70KU,46,M,746987,446,1
66624T17GQ,38,M,524040,457,0
66626K18XM,39,M,471421,420,1
66626L44OJ,46,F,479749,344,1
66629Z00SX,55,M,343447,330,0
66630W77AB,60,F,396272,218,1
66631S44UQ,48,F,446621,363,0
66636B07NV,32,F,317073,256,1
66639F11VN,32,M,136518,1017,0
66642L90ZY,26,F,329435,276,0
66648V96UF,26,F,499307,366,0
66655N17QZ,47,M,629704,321,1
66657U25GN,35,F,444153,240,0
66658P83JW,54,F,512571,199,1
66671I36BK,32,F,279219,207,1
66672O45PK,59,M,686414,314,0
66673M66ZQ,64,M,707808,758,1
66675Q95MX,63,M,605060,404,1
66679W15ZE,31,F,489109,350,1
66680N14XH,41,F,369400,234,0
66680X25VK,63,M,356416,339,1
66682T63MS,27,M,261799,326,1
66684K56JH,40,M,378715,260,1
66687F56TI,40,F,516339,286,0
66687V73OX,36,M,302618,251,0
66688G96IK,30,F,378989,38,0
66688O83ZT,57,M,684351,414,1
66688P68AQ,51,M,666463,180,1
66690R72GV,34,F,364432,282,0
66694J87FH,36,M,191042,253,0
66697G47XL,32,F,290019,207,0
66701A35GW,36,M,265069,296,1
66706O50MA,37,M,169420,364,1
66706S47LV,44,F,700763,350,1
66707A50BU,25,F,363046,365,0
66712J54BY,28,F,342262,295,0
66715O26JT,63,F,364165,194,0
66718N47AW,37,F,422331,370,1
66721T86PL,46,F,452872,633,0
66723R53HH,64,F,265869,186,0
66724K91VO,57,M,537805,55,0
66729F92JZ,62,F,98595,464,0
66729Q35KJ,42,F,548301,984,1
66729Z10RW,53,F,397912,260,1
66733Z30MF,55,F,131104,254,0
66734G39TD,53,M,530841,256,0
66734I16UX,30,M,137382,317,0
66738E38OX,61,M,431693,733,1
66741S04AU,53,M,548242,277,1
66742Q10VD,38,M,449596,395,0
66743L68KB,49,F,466152,231,1
66757J30CO,35,F,448036,375,1
66758J21TE,48,M,393545,346,0
66758T22BL,33,F,391985,325,1
66759K19HA,32,M,294940,415,1
66761W99CG,49,M,127754,465,1
66768S65WU,61,F,216107,83,0
66769Y27CG,49,M,566093,311,1
66770K47ZV,47,M,680453,21,0
66771L31FP,52,F,507408,257,0
66773H39QN,32,M,286335,336,1
66776G15QL,57,M,224585,384,1
66778U32NW,44,M,451439,377,1
66781A20WD,34,F,464005,351,0
66781H27NZ,55,M,266383,418,1
66785F63IN,50,M,601085,612,1
66785M38JX,44,M,105850,416,1
66786B06CQ,44,F,709560,427,1
66787A87QY,64,F,190440,330,1
66787V59TN,43,M,744821,426,0
66789G04FW,52,M,195333,148,1
66790G55LR,45,M,191851,282,0
66791F68GF,38,M,360164,159,1
66791M92BP,61,F,489848,148,0
66791T37DV,64,M,461493,107,1
66791U51GK,61,F,338285,644,1
66798Y71LE,32,M,169710,348,1
66817N56BF,26,F,294144,279,0
66817O13VC,50,M,522608,402,1
66819U59WQ,32,M,148955,406,1
66830D90GQ,49,M,305722,457,0
66830I19JH,33,F,345273,327,0
66833C27QC,42,M,538240,941,1
66833V63XQ,64,F,114136,898,0
66836Z37US,32,F,270003,217,1
66838B98WL,45,F,790893,281,0
66838P54AI,63,M,310684,280,1
66849B40GT,44,M,249552,415,1
66849L26WL,29,F,156912,497,1
66849O76NX,43,M,286508,279,1
66849X47ET,52,F,381848,265,0
66851L74YT,28,M,210553,1002,1
66853O35NN,59,F,367933,329,0
66859P63MJ,47,M,760541,46,0
66861U19CC,63,M,594362,267,0
66862X28AO,36,M,134650,68,0
66872B12OV,37,M,481052,326,0
66873B65TK,30,M,129701,435,1
66875P20MY,58,F,231432,491,1
66875T80NO,32,F,245291,385,0
66876F39RF,49,M,409098,475,1
66884M72AS,41,F,402256,459,0
66884Q72KC,44,F,282827,525,1
66888D24BG,50,M,522245,277,1
66888E79EO,65,F,503080,861,0
66899N15QA,58,M,261213,233,1
66905K84FO,26,M,296271,249,1
66907W49KM,52,M,677544,76,0
66911A08KC,65,F,177216,343,0
66915Z23UQ,62,F,439243,668,1
66917Y77DT,53,M,119595,225,0
66921G61OC,47,M,639155,457,1
66921J43LM,32,M,102931,518,0
66922A17UK,53,M,292772,351,0
66925G58TO,57,F,295165,200,0
66926E10HA,37,M,381115,426,1
66927G19VB,33,F,384301,97,1
66930F49PR,41,F,282819,463,1
66932B31LM,29,F,159248,308,1
66933P17LF,45,F,616133,339,1
66937Q71VR,60,M,489843,271,0
66949I41LW,53,F,481515,509,1
66949J32TC,37,M,189887,383,1
66952Y38DU,32,M,200644,22,1
66954V04JY,25,M,224220,313,0
66960J37FH,53,M,162682,290,1
66960T87WV,63,F,280285,300,0
66961I11UW,56,F,291336,478,1
66962D48QE,53,F,88144,49,0
66967K55FN,54,M,687555,233,0
66969Z82NZ,56,F,531368,349,0
66969Z84HD,56,M,137770,378,0
66970Z12NZ,52,M,108758,215,0
66976A17FD,61,F,121784,441,0
66978N22VH,51,M,792934,373,1
66981M20JF,55,M,526416,289,0
66991J57PL,64,F,261525,256,0
66992J16FV,28,M,100377,160,1
66992S17TR,51,M,466311,220,0
66994Q24YE,35,F,480107,423,1
66994T54YM,35,M,205009,335,0
67002Q42BA,39,M,736565,257,1
67003A03HZ,59,F,245512,212,0
67006O77LW,49,M,262051,323,0
67007I70DB,64,M,166103,355,0
67013V23KF,39,M,605797,279,1
67019W65IE,40,F,418480,483,1
67020S14LZ,28,M,169485,476,1
67026X10XY,50,F,692483,815,1
67028D73MU,62,F,163112,285,0
67029B20EW,64,F,112581,469,0
67034H38OP,48,M,277092,456,1
67039R87OX,46,F,271664,250,0
67040Z64OR,35,F,454453,214,1
67044Y51HN,53,F,154379,444,1
67046L49ZD,42,M,768592,393,1
67053P32ZJ,26,F,369101,262,0
67054Z87VX,27,F,397088,278,0
67060N31VX,35,F,291586,442,1
67063T51YU,27,M,285860,465,0
67064A22LK,44,M,140428,307,0
67064S66TR,46,F,524336,122,0
67065Q93BR,27,F,432368,216,1
67067C32RB,46,F,523488,977,1
67068C23JM,46,F,269645,201,0
67068L73NZ,26,F,168320,444,1
67068U80CA,37,M,329279,406,1
67068Z08FB,31,F,419759,343,0
67070E59MS,49,F,514328,775,1
67076O32MB,35,M,180321,355,1
67077X47XS,45,M,361507,498,1
67080Z36HI,65,M,74404,434,1
67082T73CO,37,F,675539,385,1
67084G06QV,57,M,479810,531,1
67086H06AZ,54,F,402011,177,1
67096P86ZS,25,F,304349,403,0
67097J93GC,38,F,410360,29,0
67099E45VJ,47,M,255876,461,1
67101P60YW,46,F,458152,434,1
67102L32CD,63,M,728234,330,1
67104T79NR,26,F,411467,457,1
67109M20HD,26,F,449759,313,0
67111B73LI,49,M,349342,263,1
67111O04QA,49,M,416733,305,0
67119G36PG,36,F,475781,265,1
67121T97QI,53,F,428213,348,0
67122I29SY,38,F,707800,218,1
67122U08KD,29,M,168390,720,1
67126J91IL,48,M,105651,421,1
67128F12HL,65,M,125687,14,0
67132P34FZ,44,F,467307,419,1
67133S23BW,46,F,534816,995,1
67134G98WZ,57,M,325157,252,1
67135A16AN,35,F,149056,437,1
67142Q77CU,47,M,750392,9,1
67145D98JV,32,F,432373,394,1
67147G79NT,51,M,786234,203,0
67151B88HH,43,F,383304,977,1
67153V05TP,51,M,778492,427,1
67154B39DE,25,F,214459,393,1
67156T53DN,38,M,448108,368,1
67168S07LC,55,M,158711,852,1
67171M11YY,40,F,362160,173,0
67173G49AW,42,M,207277,295,0
67178H94YA,61,F,429411,268,0
67180P53HA,44,M,286663,250,0
67181N96AV,56,F,248536,697,1
67190F80NT,40,M,646637,220,1
67191R02VP,28,F,417225,88,0
67193F45NK,64,F,174008,362,1
67193F98KJ,59,M,686849,396,1
67193R68DV,62,F,172995,341,0
67202B99ZS,33,M,211206,183,1
67205D42HE,49,M,431305,293,0
67206M76NY,28,M,251787,167,0
67207B88IJ,59,F,186416,18,0
67210F49IZ,61,M,634253,325,0
67212R30WZ,33,M,200004,454,1
67214B43RF,63,M,227955,131,0
67218C84TB,51,F,485640,465,1
67220U97PE,25,F,321003,441,1
67221I90YE,48,M,485115,326,0
67225D05QX,26,F,385891,230,1
67227P34RO,38,M,270276,228,0
67227Q96XC,59,M,249510,451,1
67231J96ZI,48,M,351486,210,1
67233Q04CL,59,F,288269,330,0
67234V23PD,53,F,163360,793,1
67238V48VN,57,M,594488,605,1
67241Y72VD,47,F,324528,332,1
67244J83ZU,65,F,128656,521,0
67244M08CL,64,M,496123,564,1
67249T21GK,25,M,206384,871,1
67252G90BU,62,F,261088,133,1
67253P63CL,40,M,269416,181,0
67253R93ZB,38,M,476367,388,1
67253X11ZK,54,F,501267,575,1
67254Z97WL,63,F,434709,602,1
67255Y68VM,62,M,137456,419,0
67256C16CB,62,M,77967,77,0
67257H92YP,26,F,232947,296,1
67260H37TP,55,F,350552,864,1
67263O01DB,52,F,241853,14,1
67268J37YB,42,F,274435,510,1
67270D68TW,36,F,383312,295,0
67271B69NG,25,M,278152,447,0
67277I12HP,51,F,80712,51,0
67279B91WG,26,F,266264,309,0
67281D65EG,63,M,463238,223,0
67282T83ML,65,F,144288,274,0
67283U51HU,31,F,442411,395,1
67284J69OS,64,F,272904,363,1
67285S78QC,51,F,408883,208,0
67288P79OS,58,M,235682,640,0
67293Z39II,45,F,688880,403,1
67295L45JM,49,F,283515,757,0
67298T99UT,56,M,609628,458,1
67304T69VD,46,M,268150,228,0
67305O90CV,46,M,497968,413,1
67306X22ZV,36,F,572680,236,1
67311C30MI,30,M,150926,445,0
67315G83JA,57,M,539785,326,1
67316K74CW,47,F,643752,468,1
67316M55OU,26,F,482947,251,1
67319H69PE,36,F,308904,497,1
67322K42CI,61,F,224296,11,0
67322Z47PL,63,M,656265,378,0
67326P65OI,61,F,383432,311,0
67327Y66GM,64,F,80016,620,0
67331O19MA,33,F,153659,249,0
67332M06QR,51,M,151417,232,0
67336Y25KD,44,M,280079,344,0
67337S05GC,42,M,279428,352,1
67341G85FQ,59,F,311101,429,1
67345C76AD,51,M,194948,273,1
67367F06TK,51,F,438976,449,1
67369M95CH,29,F,482243,469,0
67369X97TY,58,M,602612,656,1
67371H10XC,40,F,276395,296,0
67377F31FT,58,F,266280,473,1
67379A32IV,28,M,291246,12,1
67380C49UC,34,M,120275,426,0
67380N78BS,55,F,133413,415,0
67382N89QQ,36,M,764880,359,1
67384P02QJ,36,M,168613,263,0
67384S10BH,41,M,132355,285,1
67386D14EL,43,M,157467,303,0
67389C85OA,47,M,402378,306,0
67389J75NO,34,M,136388,330,0
67391E62DZ,46,M,424919,480,1
67391Q55VX,53,F,506275,330,0
67392Q46ML,53,F,507896,295,0
67402Q58EA,33,M,240294,174,0
67403Z73WD,44,F,555731,383,0
67406W25QP,60,M,363205,456,1
67407R85WB,56,M,280775,248,0
67411D85GR,30,F,297901,500,1
67414O74NO,60,F,101451,223,0
67416B02ZT,47,M,117264,473,1
67420W79DM,58,F,453563,62,1
67425M79ED,55,F,370597,490,1
67426B40QK,58,M,316537,263,0
67427P80OT,58,M,139258,40,0
