ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
58364Z77UX,43,M,1011533,2018-08-02
23797B30WA,50,M,1360397,2018-05-20
05092U03DB,57,M,480569,2018-08-11
52978J89WS,51,F,1429926,2018-03-11
93109F15ZS,36,M,1236400,2018-11-11
01744T94HA,50,M,813422,2018-10-10
70731Z41YK,49,F,1025813,2018-09-14
00839F28JQ,25,M,729414,2017-11-21
83233N10XY,46,M,1456410,2016-12-01
77526I16GU,57,F,1231116,2019-01-27
41502W54OE,59,M,1794161,2019-05-23
88541A34WY,38,M,1798815,2019-04-11
77180Y58MI,49,F,1399363,2019-01-20
85752J41PY,28,F,583717,2018-01-11
78981V90GS,47,M,1309366,2018-04-10
44793B10PW,38,F,1466482,2019-03-15
27087D63SL,47,F,1369233,2018-04-06
42970V30QQ,51,F,343311,2018-05-07
64223D19VU,32,M,1338089,2017-05-14
67654I22FQ,37,M,1943846,2018-12-23
93168E20JT,30,F,861611,2018-06-23
74949I80JX,52,M,377290,2018-06-28
89906J49VV,40,F,1282335,2018-01-03
48135W36XO,35,F,979864,2018-08-08
24493Q77VM,48,F,1482169,2018-09-11
46546Q34RU,36,F,1495205,2018-04-07
55124I82NW,50,M,869760,2018-03-07
81227V15YL,64,M,369906,2018-06-11
05292V11JW,39,M,1523711,2019-04-03
41642T56FZ,40,F,1413308,2017-05-19
50251F00LK,53,M,1612391,2018-07-30
78491I12WN,49,M,886947,2018-08-07
19975L70UX,48,M,1960058,2018-05-21
45501S05LQ,65,F,1031204,2019-01-04
86305N83LZ,60,M,1050150,2017-09-26
54931L04BU,36,F,1573321,2018-09-06
52922E24SO,28,F,1032916,2017-03-02
31609N80AE,50,M,1207552,2018-07-29
73871W23BG,38,M,1461784,2018-03-22
86731D82OU,57,F,1067969,2018-05-21
90590S87UR,45,F,933716,2019-05-27
68311G34TU,63,F,1460396,2018-02-21
44938Z84LR,59,M,1861484,2018-09-12
97498Y44WX,61,M,529589,2018-09-15
83704R70EW,39,F,815036,2018-12-09
26780R91QG,57,M,1687414,2016-11-14
86438U87VV,62,F,1627756,2018-01-22
31942A28NW,40,F,953939,2019-01-11
20960Q33NC,37,M,1336839,2018-11-24
59970X32QY,25,M,798808,2018-12-06
73394Q62MO,53,F,1275793,2018-06-22
33197Q30UZ,26,M,724357,2018-05-16
61482W72TL,40,M,1787030,2017-10-31
67104I55YE,28,F,600108,2019-04-17
43395D47YC,57,F,1332791,2017-02-20
86552T21AX,51,F,1477836,2018-08-13
98421L61EQ,34,M,1053330,2018-12-10
70737F20OG,50,F,1360193,2019-03-08
62246D66FB,35,M,667099,2018-06-06
41958N12YL,25,F,967256,2017-04-19
84525A37HY,27,M,1140285,2019-04-21
58878S00AR,31,M,1352050,2018-10-08
95904Z86KF,42,M,842181,2019-01-02
35890D94HE,32,M,1098749,2018-04-16
55043E29XP,58,M,1473947,2019-05-06
40913D79WB,58,M,1446016,2018-08-03
43947G22GZ,46,F,1075469,2018-09-18
42035F85OE,55,M,1238004,2017-01-14
96345K37XP,60,F,977113,2018-12-20
86640X10HN,30,F,1080296,2018-08-23
88409Z26SS,62,F,943000,2019-04-03
58941B85OK,50,F,806550,2017-11-27
59305W69JQ,56,M,779340,2018-05-08
00678S24TI,61,F,1007010,2018-10-07
79807Y79AO,46,F,996567,2019-02-20
44932P18UF,49,F,994731,2017-10-06
62878B97PS,60,M,1325442,2018-03-03
12731K72WO,58,M,383433,2019-06-27
82032E07VB,26,M,642382,2018-08-05
88796G57FM,36,M,1565185,2019-05-21
03683E13TY,31,M,704838,2016-09-22
80482K51VH,35,M,1260588,2017-01-12
66488Q45CI,40,M,919981,2018-05-14
01115C64JV,51,F,342553,2018-12-27
50734C14AF,30,M,1014324,2018-06-24
79790V81AW,44,M,1594401,2018-09-12
80906W04CA,36,M,845927,2018-12-24
59861P04SL,43,M,809937,2018-09-05
95444L87VE,29,M,1299348,2018-11-28
05503R05BA,39,M,1528186,2018-10-28
01071V27VV,62,F,1740896,2018-06-28
50831X74MP,61,M,482887,2018-03-11
26744E73NN,38,F,1253541,2018-05-23
07568F31MO,56,F,463587,2018-07-22
19276U61NL,42,F,1290024,2017-09-22
92797R24CI,37,M,898729,2018-05-02
61567C75IW,47,M,899748,2019-04-10
23173B76WC,50,M,1441389,2018-06-23
42172C01RZ,34,F,884031,2018-10-10
71001Z33AW,42,F,1385028,2018-09-17
00573S07MF,63,F,1561837,2018-11-18
50585S74VX,37,F,1445453,2018-04-19
09607C83KW,35,M,605470,2019-04-07
35982Y41PE,56,M,1152150,2018-10-21
24507F42IT,61,M,1515321,2019-06-01
63932U86NM,51,M,574181,2019-06-07
03533L26AJ,42,F,947193,2019-05-15
78658Z44RF,27,F,980692,2019-01-01
88938M80ZC,64,F,1135254,2017-02-10
08901Q87TF,27,F,801874,2019-03-31
90045J02SK,64,F,1824712,2017-11-02
13095Y29DL,38,F,1328419,2018-06-18
08158T12RW,47,M,1336514,2018-09-21
11891I98NN,34,F,1125211,2017-07-29
34020Y78QJ,52,F,1289062,2017-10-27
08705T10MH,39,M,1274878,2018-07-13
08575V80HZ,26,F,1184807,2018-10-04
36966H25QE,30,F,723776,2017-08-05
89604H57TR,27,M,977948,2018-08-10
01111Q78XV,31,M,620908,2018-04-13
38475T85IU,45,M,1088639,2018-05-09
56951D26JZ,26,F,1083118,2018-01-16
17256Y04RP,60,M,1921677,2018-03-28
64740D36ON,60,F,1972994,2018-12-06
14010G71MW,26,F,1009840,2018-03-07
07052X89IN,35,M,1419586,2017-03-03
74128S78SA,34,F,524705,2019-03-28
30130E35QJ,48,M,1735604,2018-07-22
16559T43IA,40,M,1691071,2018-08-09
19643D97XK,44,M,896939,2019-05-27
18385S29ZH,43,M,1281298,2016-09-26
19618V91GG,44,F,932635,2019-05-31
47775O07XS,27,F,531173,2017-12-19
92834E03JH,59,M,1036471,2018-01-10
91242V64DB,52,F,638801,2018-03-25
19548Q34YE,55,F,773010,2018-07-27
19308V89CE,34,F,581246,2016-09-27
78904Q65OR,34,M,1200048,2018-09-20
10708E89PS,28,F,593585,2018-11-15
30268N81NR,36,M,1919773,2017-06-19
52867G39BR,57,F,603882,2018-07-29
06549J63JG,54,M,767136,2017-07-02
88456W25PL,47,M,1457730,2019-03-20
24247T34RB,42,F,1495160,2018-07-31
23071L04XP,62,M,1388916,2018-04-25
73041B64WN,51,M,1067416,2019-05-21
27481B22YS,60,F,1985278,2018-10-17
53860H86NZ,35,M,1089839,2019-05-31
70412Z01TK,51,M,709604,2019-05-05
62023B54JO,61,M,894758,2018-03-07
70545I32NJ,34,F,541246,2018-05-30
49560L78EQ,29,M,837682,2018-02-18
59492M36HB,25,F,723752,2018-08-22
69463H21XN,35,F,789379,2019-04-02
71665O74NS,64,F,1068356,2018-11-03
21945N03EE,65,M,1274229,2019-04-30
43889S62EQ,52,M,331876,2017-10-28
23410W51SG,34,F,655605,2016-12-17
28008U97TT,32,M,794752,2018-06-19
45304W47LO,46,F,1033010,2016-12-03
71101G45BC,59,M,1078845,2018-11-13
84934W05LN,54,M,398610,2018-07-07
86366Z88JT,29,M,852127,2018-03-01
34346F63EP,65,M,1885305,2018-09-17
35139K57QC,37,F,1037783,2018-11-13
61818R90PB,45,M,890674,2019-03-26
92215F00JQ,63,M,1383279,2017-11-07
11981M50GE,62,F,1518128,2019-03-03
85825E33WM,63,M,562823,2018-12-08
35565R16ZX,29,F,880306,2018-06-01
09523U47LN,27,F,641758,2018-09-25
36617D84CA,55,M,718344,2018-08-07
19934J08RO,43,M,1404138,2018-05-05
61110C29CW,30,M,806282,2018-05-01
57948E20IT,53,F,444006,2017-07-19
13511N60AM,64,F,1644793,2019-03-27
66954Z65JT,27,M,1134291,2018-09-15
30726Z44AQ,32,M,806225,2018-11-21
03305G38UZ,65,M,1880185,2017-09-08
59274D45WA,27,F,592238,2017-09-26
73083K13TT,49,M,1126851,2018-02-23
60954Y29EX,53,M,1420116,2018-11-06
33115M91RQ,57,F,403454,2017-07-13
95536N55PI,65,F,614103,2018-04-13
85731Y01QM,39,F,1309431,2018-08-30
40204T73KS,65,F,1422345,2019-02-12
59028D36DD,41,F,1440903,2017-09-22
88418U08WF,59,F,1604034,2019-04-06
44520G04DI,40,M,1941384,2018-06-19
79117X56UM,26,M,1065152,2016-12-09
73550H33MO,33,F,939760,2018-11-11
63100U40UE,28,F,1151079,2018-08-18
85481Q00LY,46,M,1366170,2018-03-06
70914D14UB,60,M,1515056,2019-01-10
77563W53YB,62,F,344613,2018-10-17
90594J99AI,43,F,1540203,2018-08-29
80885K77RM,60,F,339027,2017-07-06
44499U89GZ,55,M,740298,2019-04-20
92477M79VC,25,F,700718,2019-05-07
77589P73UR,25,M,978733,2019-02-27
97516O36JX,64,F,1796964,2017-07-04
34461N00EH,38,M,1627184,2018-01-14
38693S29DY,52,F,387235,2018-06-18
12054Y63ZT,58,F,581287,2019-01-11
50788H05HM,27,M,1354573,2018-08-05
54943Z02RQ,34,F,597565,2017-03-14
75090S87FI,49,M,1236547,2018-06-25
39574G17XU,41,F,1273185,2018-04-05
72448X09QL,57,M,1388656,2018-07-09
82097X09PI,49,M,1364710,2016-11-02
14195L45AX,28,F,775431,2016-12-28
50072N91RB,61,F,668738,2019-05-09
75619U65YT,62,M,1254498,2019-05-26
28185Z82EV,48,M,822343,2019-05-10
48355J22KZ,45,F,1504183,2016-09-30
93323P71DP,63,M,1702125,2018-05-04
87357O71FC,38,M,1382783,2019-03-29
44954B77AF,44,M,1389947,2018-09-28
47152Z84RT,64,F,1869176,2019-04-06
14918A91OZ,41,F,1347372,2019-05-05
32321T28FS,27,M,1306970,2017-01-05
40264B14BT,35,M,647762,2017-03-07
00379W00DW,28,M,830779,2017-07-15
12854S82RY,62,F,566074,2018-12-05
77810S03UO,46,M,1488936,2019-05-11
83128L00PC,26,M,621172,2018-11-02
75448C53OJ,56,M,1608549,2018-08-08
70012T69NJ,25,F,503244,2019-04-30
93744W24UG,41,M,1253085,2018-03-14
85847Q25BV,60,M,1970971,2018-07-31
38968Q05JN,56,F,1869877,2017-03-03
66193K39AF,55,F,1939607,2018-05-12
29805A17FQ,59,F,1806957,2018-12-17
14027W24UG,35,M,1005418,2017-07-28
46572Z78GO,27,F,844301,2017-04-22
85750J26VW,41,F,1275902,2018-01-17
91744M41GE,56,M,620565,2016-12-04
80411X35TV,62,F,1860788,2018-12-30
82893Z08OU,34,M,677349,2018-12-19
79130R34RI,57,F,1509750,2018-02-25
65510R23VH,33,F,1015801,2018-11-22
61508Y07XL,63,M,1470376,2018-12-26
82107X63MJ,48,M,853750,2018-02-16
96067V32FP,30,F,888209,2018-04-29
26836X16FG,32,M,1243305,2018-03-13
05636R48EX,45,F,1478467,2018-03-10
92298V61LH,29,F,689994,2018-04-27
36297C38FZ,41,F,1147229,2018-03-11
30085P41OF,36,F,872840,2019-06-18
49370V07AQ,36,F,1337470,2019-06-17
22250Z37RR,43,F,1055924,2018-07-14
41547K88MD,63,F,1398733,2018-06-30
82967Q43UW,48,M,1649050,2018-12-01
67747A74GR,55,F,1027292,2017-08-06
95383W38KN,46,F,1063078,2019-02-24
75658H86YV,30,M,1025542,2017-03-18
14091P63SQ,26,M,1488180,2017-07-08
56748U91FH,54,F,1166446,2019-06-30
83880T70DA,28,M,756827,2018-08-17
27225B54FX,55,F,874738,2019-03-23
25131D68UK,45,F,1570352,2018-09-24
77618X26VN,33,M,1111658,2018-10-29
79733K51VL,55,F,1669128,2017-11-29
37895O27JI,50,F,1169300,2018-11-18
27092R53SO,35,F,539658,2017-03-27
93772F89JT,27,F,990436,2019-06-25
71054V85NK,39,M,1595559,2018-03-29
29293T56UG,49,F,1173472,2016-10-25
53350N15LM,31,M,1267159,2018-08-13
75813I88VF,26,F,992836,2019-02-18
53484P87TL,50,F,1222560,2019-01-24
01530G15CQ,45,F,1453908,2017-08-05
25970H81LP,27,M,1107288,2018-06-27
82039V03PY,32,F,797535,2018-08-11
43038J95KR,25,M,810905,2017-10-19
26181W55SN,33,M,1159184,2019-03-25
04048L82FS,58,M,1156094,2019-04-25
98701N64UR,45,F,1243377,2017-01-13
04404B79SO,64,M,690829,2018-07-06
99601C75PS,47,F,1584431,2019-01-28
15314G79HG,50,F,910043,2018-10-02
68334O54TV,63,M,1437642,2019-04-14
39425D62PP,44,F,1137896,2018-07-27
37479G88RQ,39,F,1289045,2017-04-21
61465P91ZL,30,M,1079003,2018-02-28
79306Z03ZJ,25,M,1205678,2019-01-13
31265X50HN,29,F,993324,2018-03-14
83667T36EH,38,M,1360253,2018-06-22
57369J62UI,46,M,1100546,2018-04-24
17399X04GJ,60,M,472253,2018-11-01
81568D96GC,54,M,507328,2018-07-05
74050L47CS,30,M,1435223,2018-06-17
55571M36FB,45,F,834029,2018-08-13
92224T44UY,38,F,1368892,2018-04-30
38319A60BS,46,F,1073209,2018-07-13
42534S87ZJ,51,M,1852487,2018-02-24
21081L28ZH,49,M,1374591,2018-07-13
03204D77IH,62,M,1045542,2018-09-12
06455S75SQ,39,M,1610120,2016-11-15
09504H71OQ,41,M,1187988,2018-10-04
36396Y45VK,36,F,1353646,2019-04-08
99825L06OI,40,F,1153402,2018-12-16
02465G67RY,26,M,819549,2019-02-02
20188L75JK,32,F,1046140,2018-01-07
64833B80DP,47,M,956883,2019-03-27
06735F91TZ,60,F,900553,2019-03-17
45125L62BY,51,M,1872993,2017-07-03
40465E41UJ,41,M,1960351,2019-01-21
27133W34XA,50,M,1186156,2018-12-10
90828W97VL,34,F,549674,2018-10-02
43515Z02KQ,31,M,721069,2019-01-09
98540F86EN,58,M,1925917,2019-03-19
63699X36BI,59,M,461261,2018-12-22
20982Z63DL,57,F,494257,2017-04-16
66825E22KK,62,F,907031,2018-12-02
87444S62EE,44,F,1176549,2018-08-01
31781Z93IL,45,F,965065,2018-05-17
69895T50JO,56,M,1144663,2018-10-19
81599Z38BF,33,M,740550,2018-07-05
41534I35EZ,62,F,1428521,2018-05-06
41365I21YO,59,M,1774823,2018-07-25
02788G47MX,34,F,978504,2017-05-03
11249I11CG,27,F,682522,2018-09-20
06157R51TJ,51,M,691087,2018-07-11
76569Y90DB,34,F,965300,2017-06-23
72430T05TO,62,F,573836,2018-02-22
21884I70VW,38,F,1437516,2018-06-05
76075J30ND,39,M,1109713,2019-03-04
55095Y62XC,29,F,1135797,2018-07-01
21182P06WV,51,M,1852785,2018-10-24
82239K63IA,59,M,1033803,2019-06-27
25647L49VH,26,M,1032833,2017-10-25
76599F17FW,51,M,376552,2016-10-25
40340Z58PB,25,F,759263,2018-12-27
05410J51IW,27,M,1382654,2018-05-15
68178K46PE,61,M,1133579,2017-06-09
89457E11CH,33,M,1030244,2018-06-05
53635P72EV,41,M,1797326,2017-05-07
21929S19RF,39,M,1971086,2018-05-18
12924M33BI,40,F,1262912,2019-05-14
67673G44AX,61,M,661489,2019-01-10
02519R08YB,52,F,883213,2019-04-02
51703W60VD,44,F,998104,2018-12-11
14630N16GV,38,M,855136,2018-07-04
41126T98SR,61,F,300054,2017-12-28
53080Q16FF,63,M,1785044,2018-12-15
39000T83CR,43,M,1626217,2018-05-17
63902K07AM,61,M,333191,2019-04-10
83320X74WA,28,F,784305,2018-04-21
74929D63FB,64,F,353167,2018-04-10
35840I44IB,29,F,762231,2019-06-24
83489F95BG,29,F,723853,2017-01-01
09230V43OY,46,F,1443397,2019-05-28
45204F07KV,29,M,1045649,2018-07-15
50247V21IW,37,F,1279292,2018-12-30
18060M66MG,32,M,627626,2019-01-08
37456S06MU,35,M,980543,2018-07-15
01041L90WB,38,F,1163306,2018-04-02
04588N87LZ,53,F,1826823,2018-06-07
93800A81AU,35,M,604507,2019-03-19
69355S19SL,52,F,1311883,2018-06-21
92402S81DG,53,F,1749970,2019-01-01
27695G03UP,47,M,1348352,2018-04-09
23698R97MT,43,M,1422172,2018-03-21
20497V25FG,54,F,484448,2017-12-05
98229G22BN,61,F,1967276,2018-06-22
07987A40ML,46,M,1190805,2019-02-02
40872P61EH,29,M,620123,2018-04-19
15071L29EZ,25,F,713606,2018-05-16
99228F13MM,34,F,1173627,2018-12-15
39624N61JS,31,M,983607,2018-12-27
63308Y16RP,43,M,1663681,2019-05-31
15265P16MZ,44,F,997088,2019-04-07
49035A85FQ,45,F,893317,2018-09-12
57030V26LN,43,F,1029593,2017-10-16
38243T40RH,56,M,1620898,2019-06-03
31011J32RJ,37,F,1548819,2018-08-02
42856P13GU,63,F,1538662,2019-06-20
89640I67IU,35,F,644827,2019-05-23
79986E92SZ,50,M,1659171,2019-04-29
65842O54EG,41,F,1345804,2018-06-24
83956S83FQ,36,M,864647,2018-12-07
86612X33HF,63,M,356805,2018-06-26
50540A08PU,44,M,1931708,2018-04-21
99920R05UK,51,F,1583535,2018-05-03
48059J63RO,49,F,1040976,2018-03-14
40919X76FO,47,F,815293,2019-05-25
18683A30JK,27,M,651612,2016-10-21
89238Z40GB,60,M,1419048,2018-04-18
55310Z74EP,35,F,623953,2018-10-21
87680I85OJ,50,F,1251108,2018-11-17
67590B63QI,51,M,1497207,2019-01-05
92384G15VB,25,F,1147189,2018-03-27
99884T16YE,39,M,1181401,2018-11-08
94379F59AZ,29,M,1331696,2017-02-26
47703Y92VS,57,F,354756,2018-11-05
15644T34LG,64,M,1905981,2018-04-08
71631A58FS,31,M,931532,2018-05-26
33980C07ZP,36,F,889167,2018-04-12
51908D63HB,58,F,1595812,2018-10-05
07911U54YW,47,F,806186,2018-04-27
32838G85WC,26,M,943583,2019-02-08
59512X45JL,28,M,947370,2019-04-27
44956G78KP,54,F,1975871,2018-04-24
93194Z04KO,56,F,1086472,2018-06-21
13907R62TO,33,F,629301,2017-02-05
60830E99PB,27,F,893994,2018-10-30
20616H31PL,59,F,1944706,2017-09-09
14857S32PU,43,M,1438388,2018-09-08
92959S80XX,64,M,458655,2018-09-24
68017Q65SQ,32,F,1061500,2018-08-22
15757N94XA,40,M,818407,2019-02-16
79761B41PV,53,F,1407478,2019-03-29
03942T46FC,36,F,1097604,2017-06-21
00686X75GX,42,F,1386620,2016-12-16
18232O89YT,48,M,1459095,2017-05-04
38578R95VK,55,M,1342714,2018-12-10
41094G22HY,60,F,976887,2016-10-11
93227C57IT,60,M,851860,2018-03-31
11320N35PI,26,M,1170316,2018-04-28
25792F81NM,60,M,1942700,2019-06-22
86183K19VQ,61,F,1644779,2018-10-14
78308Q93RA,62,M,1937029,2017-05-15
68885M64DK,44,F,861778,2018-08-22
87468D01IG,31,M,780461,2018-02-20
14810Z09KE,49,M,1008427,2018-07-17
26189C36HC,54,M,1661229,2018-11-17
37772A74IX,40,F,1116319,2018-10-31
65152E24TR,32,F,1009550,2018-07-21
93697D50UR,26,M,1070620,2018-05-07
88346K45BU,28,M,1332779,2018-07-05
00678I08ND,34,F,871137,2018-04-08
75079N22ZJ,57,F,464799,2017-04-23
83354M33QG,63,F,1069445,2019-06-02
01203J64SO,28,M,926460,2017-08-10
49561M14MX,51,M,1356716,2018-07-13
34643V36UY,27,F,985563,2017-10-04
59159Z41BJ,50,M,1155102,2019-06-13
77773V67PP,49,F,1487562,2019-05-14
08932R81CG,56,F,651303,2018-09-19
89853C58KR,33,F,738949,2018-08-05
94709U59GN,44,M,812873,2018-12-06
96095T48DL,50,M,1111352,2018-06-09
61385I16TE,30,M,1255958,2018-10-14
29364S44GL,32,M,1242054,2018-05-13
47034S27MI,56,M,875511,2017-11-14
97287V82ED,29,F,1167001,2018-05-15
92985P35CY,37,M,1584018,2019-06-16
66377N86WX,64,M,351457,2019-02-19
19488L04XJ,29,M,1299345,2018-03-21
64346S02GQ,46,M,1167195,2018-06-11
07468O25DS,39,F,1002680,2018-03-29
50024U08OL,48,F,1242534,2019-02-16
86580J07ZE,41,M,1680778,2018-07-10
15049D64NM,26,M,612753,2019-02-07
98451T97LM,32,F,834088,2018-02-28
56286P30JD,56,M,1962446,2018-11-19
55532A99MK,65,F,1941573,2018-08-10
47260Y81UD,57,F,1571637,2019-05-17
79073Y63AG,62,F,607383,2019-05-21
82115R79YP,48,M,1814030,2018-10-31
06183S77EU,63,M,1310961,2017-10-30
47395S84DS,44,F,1592819,2018-06-14
79931P48BS,48,M,1035063,2018-01-24
59070Z18JR,44,F,842856,2019-04-17
94569I95RY,44,F,1224188,2019-05-11
59242Y25GD,47,M,898208,2016-10-31
48568B07OA,45,M,1515569,2018-06-28
86544P60BJ,30,F,886920,2018-01-15
35600S52DD,49,M,1283417,2019-04-11
95655P21ZV,50,F,1295357,2018-05-20
18966B59KV,64,F,1440817,2017-01-07
93808D64QV,40,M,1551699,2016-11-12
83805K76XJ,49,M,1629238,2019-01-06
99744H27ZP,47,F,801052,2018-09-28
24876Q45ND,63,F,703769,2019-05-12
58499H36LE,60,F,1402295,2019-06-13
65821W87RW,46,F,1165969,2019-06-05
46724V01IC,37,M,1408586,2019-06-09
86277G87RL,52,F,1890699,2018-04-07
17341B54JF,25,F,897475,2018-08-26
46963L09SJ,45,M,1967830,2018-10-19
65518L06BV,62,M,1520128,2018-12-13
82379I86RV,42,M,1537555,2018-11-25
91516K19NU,31,F,708897,2018-09-14
15493B92JQ,33,F,718429,2018-06-23
55029C59LI,34,M,940901,2019-01-29
35499M51XZ,43,F,1453100,2019-02-14
11575V90ZK,38,M,1649702,2018-09-22
91098E21DJ,65,F,968642,2018-08-05
59611J02AE,34,F,833789,2017-12-21
33478X36GN,25,M,918763,2017-11-29
32311D10WA,26,M,1128522,2018-11-20
33515R91WR,61,F,437002,2018-05-08
30142A66BU,36,M,1375911,2018-03-20
77490O81JI,30,M,988626,2018-05-31
29551X61XR,65,M,1436628,2018-08-29
25646W13XX,49,M,1368679,2018-11-22
51702A94QS,37,F,1418118,2018-04-03
77546S80CR,44,F,947201,2018-06-28
58434J96YO,34,F,625375,2016-10-22
57432R42VG,59,M,922823,2018-11-15
15847U99CM,42,M,1159451,2018-09-05
90542P15LA,62,F,1125705,2018-08-26
93999I75AJ,46,M,1636435,2018-10-05
04278F55EB,55,M,359390,2018-04-17
15370L41KG,44,M,893217,2018-08-13
51065Q69DP,46,F,1178962,2017-06-13
89929D00UA,48,F,1194250,2019-05-07
61500V30KS,48,F,811998,2019-03-13
56845Q35VW,63,F,668554,2018-10-23
47655P18GB,51,M,687564,2018-04-19
47425W24OI,51,F,509734,2019-05-24
06541C15GZ,28,M,1101209,2018-07-20
27504U41LN,55,M,1140343,2017-06-06
50068E07AZ,62,M,1798931,2018-10-14
38195L51EM,47,M,1379378,2018-03-02
10370J42WM,27,M,1204053,2018-06-11
06903A94CF,35,M,804432,2018-08-21
05795R81SS,31,M,1243762,2019-01-10
62706J45FM,61,M,897185,2018-07-26
26554V84IB,35,F,650807,2019-03-21
16392B16VF,52,F,620105,2019-03-06
17509D21KF,43,F,850451,2018-04-17
94547A97AO,31,M,786830,2018-10-25
55737Y54BU,51,M,844913,2018-03-08
99769K96LF,37,F,1099086,2018-04-29
44959Y99MH,37,F,1027057,2018-09-07
30994W20XP,31,M,956822,2018-12-13
71201A27VY,45,F,856875,2018-06-23
93048C27PI,25,F,844431,2018-05-05
53081Y71OI,30,F,1185461,2018-10-15
43035P86NC,27,F,945893,2019-04-17
39675R47DU,30,M,1472516,2019-06-07
62000A29SO,55,M,1768670,2018-06-16
31813L11OO,29,F,819471,2018-07-06
69880V99FJ,33,M,809856,2018-06-14
62668D98YN,51,M,1916192,2018-04-16
13704K12QB,28,M,1114329,2018-04-12
24727Y83WR,65,F,1210452,2019-05-31
48329I45GM,57,F,1729611,2018-04-12
69839V25IN,34,M,1302323,2018-04-28
12519L83IZ,61,F,436932,2018-11-21
85005N89GD,63,M,729233,2017-07-31
54429R48BI,62,F,409262,2018-07-04
19585C14SJ,32,M,1163676,2018-02-25
83367Y28ZI,38,M,1522892,2018-06-27
27207J42RQ,34,M,758512,2019-05-10
56621T98KC,62,M,1545855,2019-02-03
80062Y01NY,57,F,1431999,2019-02-09
67273N28RB,34,M,1118762,2018-09-13
21628L65AA,45,F,1042196,2018-09-09
44084O82XW,57,F,1813749,2018-06-12
02709U90QW,57,F,1945324,2019-05-08
84872W10EL,60,M,1803231,2019-01-26
37305Z57SZ,46,F,980103,2018-05-12
53672L20RF,37,F,1362342,2018-11-28
42170Y14DZ,50,F,1255243,2018-11-12
30432G07OV,37,M,1533243,2018-07-17
42742Q20XF,43,M,1482801,2018-12-03
56526H72IK,29,F,551662,2018-11-25
01375C73PS,62,M,1156636,2019-06-01
23050A30ZC,42,M,1474836,2018-07-08
00208S68IS,56,F,863378,2017-08-07
57275H78SK,59,M,1282963,2019-03-13
29801K52CO,35,M,740532,2018-06-18
55650A93TU,47,M,1764144,2018-06-07
24031P02CP,45,F,1365269,2017-07-20
84711C13AV,30,M,928543,2018-06-20
91903R22IT,39,F,1026326,2019-03-30
30922W28CH,63,M,1853554,2017-03-06
17921Z65WH,63,M,1322679,2019-02-23
03156P78DU,40,M,1722650,2019-01-20
53788P15IR,39,F,865053,2018-10-21
36493Y82MS,38,M,1591101,2018-07-10
09736O50TI,54,F,861005,2018-08-05
00716G70VH,52,F,435965,2018-08-29
67190S11MU,61,F,862310,2018-11-17
28553U74PI,62,M,1291447,2017-03-29
48193D93QL,43,F,931952,2019-02-21
37576S31LJ,63,M,1860523,2018-11-16
83003H03NQ,43,M,1952166,2018-04-09
61835B21QF,51,M,1500895,2018-11-13
00243L34AB,38,M,825709,2017-09-22
15838D66QV,52,F,319154,2018-10-14
10192J17CE,57,M,649507,2018-07-09
82139D25RG,45,M,1757445,2018-12-02
12787O70UC,59,M,518920,2018-08-25
32121F12LU,44,M,1947538,2018-04-27
82464Z50QC,50,F,1326633,2018-05-12
38593Z40QB,38,F,979106,2019-05-22
99887I51JX,46,M,846687,2017-05-24
20762W82ZM,40,F,1418895,2018-09-27
50551A18QH,37,F,1289287,2018-05-18
78460N52AU,63,F,657538,2017-07-19
38979N08KI,44,M,1824644,2018-08-21
24215P05YU,56,F,745876,2019-02-17
18646N18MF,51,M,1069753,2018-04-09
60678D96AE,44,F,1490020,2019-06-26
79305N96WO,31,M,727196,2018-07-20
45592W56TB,25,F,943859,2019-05-26
80903O87WB,32,M,792598,2019-01-19
13514I41IX,38,M,1564100,2018-06-11
01424A59FS,47,M,1383699,2018-06-19
95330A69SH,32,F,1016039,2019-04-16
91469D02AF,38,F,815748,2016-11-07
90394H99IF,45,F,1089180,2018-04-12
13438M10ZG,41,F,1186256,2018-08-09
62685Q40UC,29,M,714280,2019-04-30
84548U95WT,53,M,1892837,2018-07-30
48741M80VO,50,F,1199333,2018-05-08
90072O91NT,57,M,324322,2019-06-28
64858V65OC,61,M,1882513,2018-04-23
54574F97IT,26,M,1061252,2019-06-23
28939K80FI,48,F,1370139,2018-03-14
79517G48OB,27,F,1195346,2017-04-15
29045K50NW,46,F,1002468,2019-03-22
21059R72ZF,37,M,1746518,2017-06-06
46301E83PH,63,F,862042,2018-04-15
25976K81SV,29,M,1341309,2017-03-15
66603N32KQ,25,M,1248688,2019-04-30
47928J49ON,40,F,858879,2017-01-17
32296K46EV,64,F,1072074,2017-08-31
41856S83VA,53,F,527228,2019-06-06
26527M79NO,60,M,990653,2019-05-06
11768Y28LS,50,F,1583243,2017-10-14
16447H99WY,42,F,1282026,2018-05-12
08007L04BM,34,F,1009532,2018-12-05
92691W96OP,53,M,772259,2017-07-26
16672F33HH,62,F,1088245,2018-09-29
55220Q71SM,31,F,1008158,2018-07-23
97933T90RR,54,F,872648,2019-06-13
42649K21XG,39,F,1338860,2018-09-01
25646T21BT,42,F,1368213,2018-10-01
35885T21AZ,45,M,1568012,2019-04-05
58082F44JN,44,M,885925,2018-05-28
96446L31DM,41,M,1398573,2018-10-12
66325D59XI,33,F,1186960,2018-10-08
