ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,Predicted_Purchase,Purchase_Probability,Purchase_Probability_Percent,Potential_Customer
38493T01ZC,39,M,250021,428,1,Segment 3,1,0.7809207309647858,78.09,Yes
32362Q11TH,27,M,184033,476,0,Segment 3,1,0.7809183597131971,78.09,Yes
65332Q07PI,37,M,239001,428,1,Segment 3,1,0.7809110353661987,78.09,Yes
47089X03QX,60,F,327747,704,1,Segement 4,1,0.780873625724977,78.09,Yes
42042B11QL,34,M,109629,566,1,Segement 4,1,0.7808664893567245,78.09,Yes
01383M58FX,34,M,222326,404,1,Segment 3,1,0.780835183323035,78.08,Yes
02558B90VE,45,M,282761,394,1,Segment 3,1,0.7808145226048042,78.08,Yes
47856R52NV,61,F,445872,409,1,Segment 3,1,0.7808124944898228,78.08,Yes
00831G80LP,47,M,293732,380,1,Segment 3,1,0.7808034998425709,78.08,Yes
04137Z58AV,61,F,445821,432,0,Segment 3,1,0.7807909264239747,78.08,Yes
84586X25KJ,35,M,114913,765,1,Segement 4,1,0.7807757686204797,78.08,Yes
70195C51XU,61,F,445749,386,1,Segment 3,1,0.7807604747912343,78.08,Yes
47618I89KT,57,M,348563,396,0,Segment 3,1,0.7807382284277821,78.07,Yes
18257Q10RE,56,M,343002,395,1,Segment 3,1,0.7807118040980541,78.07,Yes
52459R02TC,44,M,277019,435,1,Segment 3,1,0.7807115463692107,78.07,Yes
77329M90KU,39,M,249522,368,1,Segment 3,1,0.7807097116108569,78.07,Yes
36343I59WF,53,F,288853,873,0,Segement 4,1,0.7807026501484522,78.07,Yes
98969S07DQ,49,M,304486,381,1,Segment 3,1,0.7807006900782425,78.07,Yes
55458Z65BM,26,F,253125,411,1,Segment 3,1,0.7806862952909452,78.07,Yes
25601X78JR,53,M,326402,413,0,Segment 3,1,0.7806676357992032,78.07,Yes
18587J17RN,57,M,348375,442,1,Segment 3,1,0.78065869568596,78.07,Yes
68373V28GW,44,F,351976,439,0,Segment 3,1,0.780634429179661,78.06,Yes
73293W58HU,35,M,114573,915,0,Segement 4,1,0.780631935355798,78.06,Yes
82669S82QE,57,M,348299,447,0,Segment 3,1,0.7806265382648724,78.06,Yes
49624W61QF,35,F,302392,443,0,Segment 3,1,0.7805932947195428,78.06,Yes
16340N71SJ,48,M,298706,469,1,Segment 3,1,0.7805815938874678,78.06,Yes
33957Y26VD,44,M,276709,479,1,Segment 3,1,0.7805803793825683,78.06,Yes
80005K01AE,37,F,313352,431,1,Segment 3,1,0.7805776086384878,78.06,Yes
91142Z90PE,37,M,238200,459,1,Segment 3,1,0.7805722231394363,78.06,Yes
49347S10XK,28,M,188546,415,0,Segment 3,1,0.7805014493528698,78.05,Yes
36592E72II,26,M,177547,365,1,Segment 3,1,0.7805006302812472,78.05,Yes
05512C83SM,42,M,265501,486,0,Segment 3,1,0.78049109652249,78.05,Yes
15657B32FV,25,F,247163,440,1,Segment 3,1,0.7804901561644039,78.05,Yes
85795V04TI,31,M,204976,443,0,Segment 3,1,0.7804736792967332,78.05,Yes
84049D75ZI,50,M,309438,380,1,Segment 3,1,0.7804693954357466,78.05,Yes
19254P53FV,49,M,303924,466,1,Segment 3,1,0.780462847007422,78.05,Yes
28226R85WJ,50,M,309413,429,1,Segment 3,1,0.7804588111491215,78.05,Yes
20960Y66AH,60,F,326747,717,1,Segement 4,1,0.7804505288579274,78.05,Yes
55224G97RS,47,M,292887,372,0,Segment 3,1,0.7804459391836148,78.04,Yes
93114T26MF,60,F,326736,835,1,Segement 4,1,0.7804458715293562,78.04,Yes
53187T73CS,36,F,307536,452,1,Segment 3,1,0.7804432223676487,78.04,Yes
05129L36XM,54,F,406509,391,1,Segment 3,1,0.7804429742003771,78.04,Yes
32938W32PD,47,M,292820,449,1,Segment 3,1,0.780417570291659,78.04,Yes
22325C20YA,41,M,259711,398,0,Segment 3,1,0.780367683506517,78.04,Yes
53985W08WM,38,M,243183,475,1,Segment 3,1,0.7803539606547331,78.04,Yes
81692Y73XC,57,F,422784,489,0,Segment 3,1,0.7803495586962453,78.03,Yes
34618T58PR,53,F,400763,500,1,Segment 3,1,0.7803381783343474,78.03,Yes
57969P18AU,48,F,373267,431,1,Segment 3,1,0.7803367648792408,78.03,Yes
35328U84KB,36,F,307224,449,0,Segment 3,1,0.7803110928808459,78.03,Yes
23758M26UW,42,M,265059,379,1,Segment 3,1,0.7803039255529259,78.03,Yes
78181P16MQ,30,M,199075,446,1,Segment 3,1,0.780303243885541,78.03,Yes
89225C82YI,41,F,334675,484,1,Segment 3,1,0.7802934446919034,78.03,Yes
77844O87EK,64,M,273206,917,1,Segement 4,1,0.780282881565336,78.03,Yes
74457J66WC,49,M,303467,437,1,Segment 3,1,0.7802693041767635,78.03,Yes
29460W95FV,36,F,307115,477,1,Segment 3,1,0.7802649187954559,78.03,Yes
65414D18FJ,35,M,113690,788,1,Segement 4,1,0.7802580750516582,78.03,Yes
52258A18KN,61,F,331771,931,1,Segement 4,1,0.7802495503168928,78.02,Yes
99741J83UL,38,M,242915,421,1,Segment 3,1,0.7802404351248576,78.02,Yes
39675H90DK,61,M,369357,500,1,Segment 3,1,0.7802301611276977,78.02,Yes
66463D20HE,28,M,187898,409,1,Segment 3,1,0.7802270149894313,78.02,Yes
14235A41XT,44,M,275847,474,1,Segment 3,1,0.7802153541198547,78.02,Yes
58247X30QV,36,M,231848,392,1,Segment 3,1,0.7802108035878462,78.02,Yes
21333A25BY,45,M,281333,453,0,Segment 3,1,0.780210043825378,78.02,Yes
91755N42NQ,63,M,267433,953,1,Segement 4,1,0.7801665888653622,78.02,Yes
78471C67JW,36,F,306827,396,1,Segment 3,1,0.7801428839982157,78.01,Yes
61946H68MP,34,F,295819,460,1,Segment 3,1,0.7801382495836592,78.01,Yes
16540O11AR,40,M,253644,374,1,Segment 3,1,0.7801268398485975,78.01,Yes
92779Q52BC,43,F,345277,474,1,Segment 3,1,0.7801260461820181,78.01,Yes
62495B02XN,38,F,317725,466,1,Segment 3,1,0.7801008956915574,78.01,Yes
66078W13LQ,32,M,209522,458,1,Segment 3,1,0.7800701506343812,78.01,Yes
83028S42MX,65,M,278142,754,1,Segement 4,1,0.7800444872427,78.0,Yes
09940O38VX,40,F,328536,411,1,Segment 3,1,0.7800220172632274,78.0,Yes
40187C92MZ,65,M,390830,444,1,Segment 3,1,0.7800092808706495,78.0,Yes
64407Y00UM,64,M,272521,792,1,Segement 4,1,0.7799925624509514,78.0,Yes
09580H20TJ,47,M,291813,383,1,Segment 3,1,0.7799908727778143,78.0,Yes
81515W01EX,35,F,300966,394,1,Segment 3,1,0.7799892258003482,78.0,Yes
34613F18GP,38,M,242282,385,1,Segment 3,1,0.7799721272781913,78.0,Yes
31217L71AR,37,F,311912,472,1,Segment 3,1,0.7799675719362541,78.0,Yes
35977S71FK,32,F,284408,442,1,Segment 3,1,0.7799627642619252,78.0,Yes
54510L58GU,54,M,330226,399,1,Segment 3,1,0.7799583363467899,78.0,Yes
67406W25QP,60,M,363205,456,1,Segment 3,1,0.779953164587537,78.0,Yes
27657F57CK,38,M,242193,422,1,Segment 3,1,0.77993438425914,77.99,Yes
12167T58NW,44,M,275169,407,1,Segment 3,1,0.7799279397567423,77.99,Yes
99476D87TS,62,M,261370,800,0,Segement 4,1,0.7799272833441022,77.99,Yes
70359X48RW,59,F,432784,419,0,Segment 3,1,0.7799269798506873,77.99,Yes
74409H89IZ,55,F,298003,604,1,Segement 4,1,0.7799202654624157,77.99,Yes
12074C91UP,33,M,101872,823,0,Segement 4,1,0.7799100825970008,77.99,Yes
57761T61YA,29,M,192590,390,1,Segment 3,1,0.7798850963582387,77.99,Yes
30349N42UT,34,F,295107,474,1,Segment 3,1,0.7798363390001526,77.98,Yes
69807O06IL,49,M,302399,377,1,Segment 3,1,0.7798165205704539,77.98,Yes
90793A70DB,32,M,208916,367,1,Segment 3,1,0.7798131491343607,77.98,Yes
21143I57UK,46,M,285769,395,1,Segment 3,1,0.7797594926723819,77.98,Yes
01909F81CD,42,M,263762,488,1,Segment 3,1,0.7797540313863495,77.98,Yes
72938T15FS,62,F,448864,371,1,Segment 3,1,0.7797506678792077,77.98,Yes
80089P68AV,40,F,327896,431,1,Segment 3,1,0.77975054752232,77.98,Yes
43821F24CG,61,M,368117,493,1,Segment 3,1,0.7797043275312273,77.97,Yes
84993X29VF,55,M,335118,411,0,Segment 3,1,0.7797010150507193,77.97,Yes
58914R92UY,52,M,318600,496,1,Segment 3,1,0.7796915067421653,77.97,Yes
69219T02PJ,27,M,181123,496,1,Segment 3,1,0.7796856978188366,77.97,Yes
32101E26LP,50,F,269952,858,1,Segement 4,1,0.7796833695312936,77.97,Yes
63835S72LM,63,F,341328,815,0,Segement 4,1,0.7796388313833145,77.96,Yes
14143S80CK,48,M,296432,462,1,Segment 3,1,0.7796177004545497,77.96,Yes
73647P84IK,43,M,268915,363,1,Segment 3,1,0.7796073681028413,77.96,Yes
71858D48HP,65,M,277105,758,0,Segement 4,1,0.7796045329073947,77.96,Yes
51651O46FO,64,F,346733,999,1,Segement 4,1,0.7795991229696777,77.96,Yes
41736U37WA,32,M,208330,465,0,Segment 3,1,0.7795644246280272,77.96,Yes
30061X83IF,27,M,180773,365,1,Segment 3,1,0.7795371047868174,77.95,Yes
85772O80RF,51,F,387864,401,1,Segment 3,1,0.7795315602894656,77.95,Yes
84222P89RF,62,F,448184,445,1,Segment 3,1,0.7794619680933687,77.95,Yes
85594V73WM,53,F,285901,648,1,Segement 4,1,0.7794512773729307,77.95,Yes
40717X74WW,38,M,241053,446,1,Segment 3,1,0.7794505233641852,77.95,Yes
23896J37RN,30,F,272181,454,1,Segment 3,1,0.7794407473057373,77.94,Yes
86549M99QF,50,F,382133,419,1,Segment 3,1,0.7794328243883023,77.94,Yes
01783U77UX,47,F,365637,401,1,Segment 3,1,0.7794326534868926,77.94,Yes
94409Z73LA,25,M,169501,494,1,Segment 3,1,0.7794203303709737,77.94,Yes
07785W00VT,64,F,459064,446,1,Segment 3,1,0.7794122397292497,77.94,Yes
73604P34QJ,55,F,296765,937,1,Segement 4,1,0.7793947497429135,77.94,Yes
96566O47UY,42,M,262905,445,1,Segment 3,1,0.7793901442363884,77.94,Yes
79636G03NG,64,M,383794,372,0,Segment 3,1,0.7793566992025398,77.94,Yes
65173Y83XN,27,F,255475,450,1,Segment 3,1,0.779351358097254,77.94,Yes
06188W77UY,57,M,232516,736,1,Segement 4,1,0.7793493764769537,77.93,Yes
57761Z82AW,26,M,174749,483,1,Segment 3,1,0.7793138818539374,77.93,Yes
64101T81EG,44,F,348845,361,1,Segment 3,1,0.779306716476479,77.93,Yes
52213D21QG,27,M,180227,419,1,Segment 3,1,0.7793051561625612,77.93,Yes
26754Y54SJ,50,M,306682,389,1,Segment 3,1,0.779300375612095,77.93,Yes
47068C04JT,52,M,317653,418,1,Segment 3,1,0.7792892982278923,77.93,Yes
69422H05HQ,34,M,105875,801,0,Segement 4,1,0.7792751134487123,77.93,Yes
44431X19HC,58,F,312971,776,1,Segement 4,1,0.779271689338794,77.93,Yes
63072B75DL,62,F,447720,483,0,Segment 3,1,0.7792648172500442,77.93,Yes
28487Z16RU,56,M,226786,884,1,Segement 4,1,0.779251007139918,77.93,Yes
37897B04XU,59,F,318400,945,1,Segement 4,1,0.7792421351447739,77.92,Yes
60462N88UD,36,F,304691,468,1,Segment 3,1,0.7792362737207804,77.92,Yes
89747C80AD,46,F,359667,382,0,Segment 3,1,0.7792323096552497,77.92,Yes
74205M36PB,47,M,290013,499,1,Segment 3,1,0.7792266740929077,77.92,Yes
53876B24CS,47,M,289989,490,1,Segment 3,1,0.7792164719370954,77.92,Yes
31165M62ON,61,F,442059,422,1,Segment 3,1,0.7791957559494093,77.92,Yes
43480Z11CC,48,M,295419,492,1,Segment 3,1,0.7791873375821008,77.92,Yes
43016X45ND,47,M,289902,436,1,Segment 3,1,0.7791794862900174,77.92,Yes
84552L41ZM,26,F,249533,429,1,Segment 3,1,0.7791628663598182,77.92,Yes
28789A94XO,53,M,322743,387,1,Segment 3,1,0.7791156244258031,77.91,Yes
61205V45HA,48,M,295239,401,1,Segment 3,1,0.7791108034083558,77.91,Yes
15751G94CW,64,F,345565,656,1,Segement 4,1,0.7791028268258666,77.91,Yes
24579T60LV,59,F,318069,649,1,Segement 4,1,0.7791014076718957,77.91,Yes
82137T50BM,33,M,212715,393,1,Segment 3,1,0.7790912367103145,77.91,Yes
05965K65PY,25,F,243851,496,1,Segment 3,1,0.7790848514862384,77.91,Yes
88025S80IR,33,F,287819,369,0,Segment 3,1,0.7790762350113217,77.91,Yes
95071L55MS,38,M,240162,430,0,Segment 3,1,0.7790718170908789,77.91,Yes
23687N32VW,61,F,441765,469,0,Segment 3,1,0.7790707437175919,77.91,Yes
61537P87YT,26,F,249237,475,1,Segment 3,1,0.7790369900997601,77.9,Yes
55614H62JX,63,F,452648,497,1,Segment 3,1,0.7790222282440393,77.9,Yes
38720M35EL,54,M,215230,780,1,Segement 4,1,0.7790133406905506,77.9,Yes
76622P78WG,32,F,282171,416,0,Segment 3,1,0.779012661404867,77.9,Yes
46145D14DY,36,F,304163,480,1,Segment 3,1,0.7790117552417114,77.9,Yes
52636E32ZK,50,M,305998,447,1,Segment 3,1,0.7790095513436817,77.9,Yes
90466V95EP,58,F,312333,967,1,Segement 4,1,0.7790004067756153,77.9,Yes
79806F07YJ,50,M,305918,385,1,Segment 3,1,0.7789755188844302,77.9,Yes
96194M78IN,43,M,267427,428,1,Segment 3,1,0.7789749777120502,77.9,Yes
84160Z28ZJ,25,M,168422,444,1,Segment 3,1,0.7789616130210638,77.9,Yes
16259A87WR,62,M,371834,408,1,Segment 3,1,0.7789472730269598,77.89,Yes
44741R65ZA,50,F,380947,469,0,Segment 3,1,0.7789286011652297,77.89,Yes
18809V99ZD,63,F,339528,528,1,Segement 4,1,0.7788737565525269,77.89,Yes
93492W36WM,50,M,305642,373,1,Segment 3,1,0.7788580780854913,77.89,Yes
37934O06WS,62,F,333992,840,1,Segement 4,1,0.7788578111433363,77.89,Yes
01266B11JM,55,M,220360,883,1,Segement 4,1,0.7788565355649103,77.89,Yes
64841T58VR,40,M,250650,485,1,Segment 3,1,0.7788552375188658,77.89,Yes
59176J85HQ,50,M,305579,460,1,Segment 3,1,0.7788312646835851,77.88,Yes
28368R65UN,63,F,339373,816,1,Segement 4,1,0.7788077862389673,77.88,Yes
63731M77JC,26,M,173558,438,0,Segment 3,1,0.7788073355895945,77.88,Yes
32891I27HC,55,M,332915,409,0,Segment 3,1,0.7787645774018805,77.88,Yes
27883G40DV,52,M,316414,421,0,Segment 3,1,0.7787622775216019,77.88,Yes
30441R07HX,35,M,110159,798,1,Segement 4,1,0.7787584851440641,77.88,Yes
07776S20AB,57,M,343866,462,1,Segment 3,1,0.7787449659385897,77.87,Yes
96947Q35RA,64,F,457483,455,1,Segment 3,1,0.7787398557342439,77.87,Yes
88549B29RL,50,F,267731,749,0,Segement 4,1,0.778739214667796,77.87,Yes
24216V42WU,48,M,294294,461,0,Segment 3,1,0.7787086872187136,77.87,Yes
27160D96OA,51,F,273115,855,1,Segement 4,1,0.778690448027324,77.87,Yes
88538H73XX,44,M,272240,487,1,Segment 3,1,0.7786831938141939,77.87,Yes
37183K47CJ,32,F,281379,491,1,Segment 3,1,0.7786755780876545,77.87,Yes
34520N44FP,37,M,233726,483,1,Segment 3,1,0.7786728578209251,77.87,Yes
70641S90ZR,53,M,321693,461,1,Segment 3,1,0.7786688033108166,77.87,Yes
95903I86HK,55,M,332640,492,1,Segment 3,1,0.7786474822506627,77.86,Yes
06661W76CK,51,F,272984,521,1,Segement 4,1,0.7786346603107506,77.86,Yes
50580T39SJ,45,F,352755,471,1,Segment 3,1,0.7786308940528776,77.86,Yes
50357N36GP,33,M,211569,466,1,Segment 3,1,0.7786034925716238,77.86,Yes
80678I36LZ,58,F,424123,415,1,Segment 3,1,0.7785827958186116,77.86,Yes
15355K57ZA,56,F,300339,704,1,Segement 4,1,0.7785760243205391,77.86,Yes
68768N04ZN,41,F,330603,428,1,Segment 3,1,0.7785636493823478,77.86,Yes
94958O77KB,53,F,283760,744,0,Segement 4,1,0.7785404945993759,77.85,Yes
06511Z96CA,60,M,359880,424,1,Segment 3,1,0.778539859192178,77.85,Yes
55898I06MS,27,M,178394,395,1,Segment 3,1,0.7785251926004708,77.85,Yes
00943D49FD,59,F,316667,603,0,Segement 4,1,0.7785046228920014,77.85,Yes
09654T04PJ,59,F,316635,754,1,Segement 4,1,0.778490988100157,77.85,Yes
28269G01LY,46,M,282781,389,1,Segment 3,1,0.7784889256958285,77.85,Yes
74099C23EB,37,M,233270,371,1,Segment 3,1,0.7784786109616716,77.85,Yes
22947Q36QS,31,F,275357,435,1,Segment 3,1,0.7784525830579732,77.85,Yes
98766Y67AA,27,M,178090,480,0,Segment 3,1,0.7783956464397296,77.84,Yes
28820O34QN,51,M,197264,1014,0,Segement 4,1,0.7783872312661304,77.84,Yes
76533I06CP,48,M,293518,388,0,Segment 3,1,0.7783780922538549,77.84,Yes
67288P79OS,58,M,235682,640,0,Segement 4,1,0.7783566564840463,77.84,Yes
88955O01QI,54,M,326430,453,1,Segment 3,1,0.7783443332296426,77.83,Yes
04083D02KV,40,M,249447,416,1,Segment 3,1,0.7783428223723606,77.83,Yes
56269F90RF,35,M,221914,435,1,Segment 3,1,0.7783256261329566,77.83,Yes
97215H20FH,46,M,282394,439,0,Segment 3,1,0.7783239812891215,77.83,Yes
39840M28AT,55,M,219106,722,1,Segement 4,1,0.7783223805737602,77.83,Yes
11437J23DC,53,F,283229,1003,1,Segement 4,1,0.7783141907988324,77.83,Yes
40785X54YJ,56,F,412437,415,1,Segment 3,1,0.7782891908871273,77.83,Yes
33477P81AV,27,M,177781,447,1,Segment 3,1,0.7782639140480763,77.83,Yes
09281S32CP,55,F,294048,1005,1,Segement 4,1,0.7782382652398174,77.82,Yes
53148E58XG,54,F,288539,641,1,Segement 4,1,0.7782338014288781,77.82,Yes
03423I96GE,50,F,379192,480,1,Segment 3,1,0.7781809562435636,77.82,Yes
16761B95TE,46,M,282043,420,1,Segment 3,1,0.7781743045994747,77.82,Yes
16611V36FN,31,F,274680,462,1,Segment 3,1,0.7781639454787824,77.82,Yes
46655Y12SF,31,M,199482,388,1,Segment 3,1,0.7781388954742978,77.81,Yes
04223Z55RR,51,F,271752,579,1,Segement 4,1,0.7781095078941304,77.81,Yes
82135D58ZK,46,F,357029,378,1,Segment 3,1,0.7781089210377622,77.81,Yes
16110Y15ZB,59,M,353326,430,1,Segment 3,1,0.7780898724431452,77.81,Yes
18284U36QB,40,M,248849,381,1,Segment 3,1,0.7780877898343147,77.81,Yes
69473K38NS,61,F,439456,435,1,Segment 3,1,0.7780871674801725,77.81,Yes
01142Y75AB,60,F,321181,1016,1,Segement 4,1,0.778084851163309,77.81,Yes
64245P35UM,56,F,411933,462,1,Segment 3,1,0.7780742237893283,77.81,Yes
45634O15OL,42,F,334949,405,1,Segment 3,1,0.7780722849437222,77.81,Yes
96713W58OG,34,F,290949,455,1,Segment 3,1,0.7780672759828813,77.81,Yes
47873O25IK,59,F,428400,461,1,Segment 3,1,0.7780620217802701,77.81,Yes
52871O35LH,57,F,304587,707,0,Segement 4,1,0.7780428644689547,77.8,Yes
54167S98DZ,26,M,171755,393,0,Segment 3,1,0.778038915607984,77.8,Yes
06690A66WC,45,M,276227,460,1,Segment 3,1,0.778038864960141,77.8,Yes
26909U70ZR,38,M,237737,411,1,Segment 3,1,0.7780387488666839,77.8,Yes
47703V12WG,44,F,345851,370,1,Segment 3,1,0.7780317206248544,77.8,Yes
94436U66PN,63,M,262334,685,1,Segement 4,1,0.7779980903142828,77.8,Yes
30829V21CI,43,M,265128,495,1,Segment 3,1,0.7779953644307338,77.8,Yes
07524C40GZ,61,F,439235,386,1,Segment 3,1,0.7779928630714514,77.8,Yes
04203D04MG,50,F,378651,373,1,Segment 3,1,0.7779501214525588,77.8,Yes
72743G05FN,28,M,182481,392,1,Segment 3,1,0.7779232256188546,77.79,Yes
08260S90ED,48,M,292426,378,1,Segment 3,1,0.777912275489695,77.79,Yes
73071X62ML,54,F,400496,373,0,Segment 3,1,0.7778864601341965,77.79,Yes
72994Y64PQ,51,F,383949,407,0,Segment 3,1,0.7778645142878498,77.79,Yes
36298G49LX,52,M,314295,413,1,Segment 3,1,0.777858853763346,77.79,Yes
21137T79WQ,42,M,259307,476,1,Segment 3,1,0.7778577118959454,77.79,Yes
63222O74VN,48,F,367317,368,1,Segment 3,1,0.7778062707950746,77.78,Yes
69019Y73ZR,34,M,102409,639,0,Segement 4,1,0.7777984854386468,77.78,Yes
59787O87OZ,25,M,165658,485,1,Segment 3,1,0.7777834336049231,77.78,Yes
56934N67MB,34,M,215086,416,1,Segment 3,1,0.777758323885966,77.78,Yes
16502Q46BG,41,F,328709,381,1,Segment 3,1,0.7777557600507145,77.78,Yes
09993V94SN,29,F,262701,496,1,Segment 3,1,0.7777448219653604,77.77,Yes
96199T29XO,60,F,320373,694,1,Segement 4,1,0.777739922390807,77.77,Yes
79294Z72KY,25,M,165552,376,1,Segment 3,1,0.7777381609783779,77.77,Yes
80981I24HF,64,F,342291,901,1,Segement 4,1,0.777707403261226,77.77,Yes
99818E98WJ,64,M,379894,370,1,Segment 3,1,0.7776951160016076,77.77,Yes
24111U50ND,35,F,295521,481,0,Segment 3,1,0.7776716920321427,77.77,Yes
43439Q54VR,61,F,325667,971,0,Segement 4,1,0.7776525483587744,77.77,Yes
48812C90PZ,46,M,280783,483,0,Segment 3,1,0.7776364085801959,77.76,Yes
77353V86LY,55,F,405403,499,1,Segment 3,1,0.7776338159141789,77.76,Yes
70089K98XD,32,M,203765,367,1,Segment 3,1,0.7776199393608049,77.76,Yes
94656T43JC,43,M,264246,489,1,Segment 3,1,0.7776187180723261,77.76,Yes
96727R40UM,27,M,176258,429,1,Segment 3,1,0.7776138131132159,77.76,Yes
78967M80TO,27,M,176229,478,0,Segment 3,1,0.7776014211099234,77.76,Yes
39766G69TT,48,M,291689,434,1,Segment 3,1,0.7775974966661133,77.76,Yes
97387E94XA,61,M,363097,377,1,Segment 3,1,0.7775663331996568,77.76,Yes
07305A99VI,26,M,170598,415,1,Segment 3,1,0.7775448101191406,77.75,Yes
44689H21DE,31,M,198040,445,1,Segment 3,1,0.777523156251847,77.75,Yes
29152Q03CO,57,F,303347,548,1,Segement 4,1,0.7775132897694007,77.75,Yes
88190K83JK,48,F,366629,415,1,Segment 3,1,0.7775123300206684,77.75,Yes
49115L19LR,52,F,388616,415,0,Segment 3,1,0.777509282243068,77.75,Yes
68091K98NW,44,F,344597,468,1,Segment 3,1,0.7774961425107783,77.75,Yes
00983W88PB,39,M,241906,410,1,Segment 3,1,0.7774708945151594,77.75,Yes
78638I31YC,31,F,273056,373,1,Segment 3,1,0.7774704608713637,77.75,Yes
20124I42WH,65,F,459984,388,1,Segment 3,1,0.7774610099605618,77.75,Yes
41195S72NZ,27,F,251037,381,0,Segment 3,1,0.7774598289076943,77.75,Yes
45319Z83MA,33,M,208873,461,1,Segment 3,1,0.7774530226106122,77.75,Yes
10324U39VP,49,M,296846,398,1,Segment 3,1,0.7774515172988526,77.75,Yes
71002C26UC,53,F,393968,406,1,Segment 3,1,0.7774466412884544,77.74,Yes
01842S82YK,32,F,278477,373,1,Segment 3,1,0.7774373140491969,77.74,Yes
42041A12QE,47,M,285751,388,1,Segment 3,1,0.7774096449242701,77.74,Yes
11985U36BJ,48,F,366307,368,1,Segment 3,1,0.7773746635771894,77.74,Yes
32145Y07DS,48,F,366285,449,1,Segment 3,1,0.7773652555772095,77.74,Yes
46895J81KE,59,M,351590,452,1,Segment 3,1,0.7773483275989356,77.73,Yes
35397I01SV,44,F,344245,429,1,Segment 3,1,0.7773456390920935,77.73,Yes
52909L61TI,53,F,393728,499,1,Segment 3,1,0.77734401690917,77.73,Yes
27782F78TR,52,F,388176,480,0,Segment 3,1,0.7773211495496664,77.73,Yes
62382D29FX,35,M,219533,372,1,Segment 3,1,0.777308886390403,77.73,Yes
14874G48CU,33,F,283664,497,1,Segment 3,1,0.7773040917177672,77.73,Yes
10735O64ZM,61,F,437563,439,1,Segment 3,1,0.7772784648117795,77.73,Yes
99422E03EL,59,F,426555,498,0,Segment 3,1,0.777273787255575,77.73,Yes
92728O49PS,59,F,426499,380,1,Segment 3,1,0.7772498313191731,77.72,Yes
06176B77CP,65,F,459459,366,1,Segment 3,1,0.777236485621095,77.72,Yes
53008F93RM,53,M,318303,485,1,Segment 3,1,0.7772217963701955,77.72,Yes
70714Q87FW,57,F,415416,419,1,Segment 3,1,0.7772130661304104,77.72,Yes
14766B13BJ,40,F,321928,480,1,Segment 3,1,0.777207526931922,77.72,Yes
31820L40PX,59,M,238462,971,0,Segement 4,1,0.7771956299113549,77.72,Yes
69838I28VT,56,F,297101,694,1,Segement 4,1,0.7771936286515081,77.72,Yes
82373O27PH,53,F,393376,446,0,Segment 3,1,0.7771934400791886,77.72,Yes
05771L01EG,58,F,308093,643,1,Segement 4,1,0.7771914613883127,77.72,Yes
58444O63TF,50,F,376872,450,1,Segment 3,1,0.7771898448920287,77.72,Yes
58788J46HX,46,M,279639,428,1,Segment 3,1,0.7771472270154064,77.71,Yes
57998Z02LH,61,F,324445,718,1,Segement 4,1,0.7771300126289962,77.71,Yes
69846O10JI,43,M,263092,477,1,Segment 3,1,0.7771252290562325,77.71,Yes
42467R31DK,46,M,279561,441,1,Segment 3,1,0.7771138457917782,77.71,Yes
98904A50ZT,32,M,202565,362,1,Segment 3,1,0.7771067650380361,77.71,Yes
73338I47BF,34,M,213552,422,1,Segment 3,1,0.7771024571652572,77.71,Yes
89493Q11BH,29,F,261165,418,1,Segment 3,1,0.7770880707747905,77.71,Yes
27831Y13HE,53,F,393120,433,1,Segment 3,1,0.7770838840419091,77.71,Yes
08284Z27UZ,26,M,169497,411,1,Segment 3,1,0.7770738911637886,77.71,Yes
88169K77ED,31,M,196968,441,1,Segment 3,1,0.7770646184327328,77.71,Yes
13842L15CW,55,M,216151,712,1,Segement 4,1,0.7770600197639382,77.71,Yes
80524W03UD,33,M,207859,422,1,Segment 3,1,0.7770192134633765,77.7,Yes
84218G41RS,41,M,251827,466,0,Segment 3,1,0.7770105394811722,77.7,Yes
33427R19VW,33,M,207772,367,0,Segment 3,1,0.7769819650804459,77.7,Yes
64176Y09ES,59,M,237928,931,1,Segement 4,1,0.7769670609623327,77.7,Yes
31266T98EV,31,M,196663,426,1,Segment 3,1,0.7769340344967943,77.69,Yes
25172N81MI,61,M,361604,426,1,Segment 3,1,0.7769276208298067,77.69,Yes
80557F78AM,41,F,326768,370,0,Segment 3,1,0.7769256407930235,77.69,Yes
84233L31BE,64,F,453203,364,1,Segment 3,1,0.7769122583061553,77.69,Yes
86656M54QI,35,F,293733,474,1,Segment 3,1,0.7769068811232863,77.69,Yes
88239H36SW,41,M,251522,423,0,Segment 3,1,0.7768799329639732,77.69,Yes
55067W45GU,47,M,284500,496,1,Segment 3,1,0.7768742812347992,77.69,Yes
27542H31KL,53,F,279851,1008,1,Segement 4,1,0.7768706697243285,77.69,Yes
61349Y31FP,61,F,436552,373,1,Segment 3,1,0.7768456981333496,77.68,Yes
23610I60QO,33,M,207445,417,1,Segment 3,1,0.7768419228669438,77.68,Yes
58784G84KR,48,M,289903,368,1,Segment 3,1,0.7768333605120081,77.68,Yes
94152Z14JZ,47,M,284401,373,1,Segment 3,1,0.7768318751582656,77.68,Yes
29727S63EV,34,M,100145,768,1,Segement 4,1,0.7768301452618123,77.68,Yes
58628S91WE,36,M,223847,362,1,Segment 3,1,0.7768018268437744,77.68,Yes
